city,timestamp,date_time,weather_main,weather_description,temperature_celsius,feels_like_celsius,temp_min_celsius,temp_max_celsius,pressure,humidity,wind_speed,wind_deg,clouds,lat,lon
Reno,1708754400,2024-02-24 06:00:00,Clouds,overcast clouds,5.5,4.37,5.5,5.5,1021,57,1.62,199,100,39.5296,-119.8138
Reno,1708765200,2024-02-24 09:00:00,Clouds,overcast clouds,4.84,2.94,4.84,4.84,1021,59,2.24,209,96,39.5296,-119.8138
Reno,1708776000,2024-02-24 12:00:00,Clouds,overcast clouds,4.54,3.25,4.54,4.54,1020,59,1.63,214,98,39.5296,-119.8138
Reno,1708786800,2024-02-24 15:00:00,Clouds,broken clouds,3.77,2.64,3.77,3.77,1021,58,1.43,242,75,39.5296,-119.8138
Reno,1708797600,2024-02-24 18:00:00,Clouds,scattered clouds,9.34,9.34,9.34,9.34,1018,38,0.65,181,49,39.5296,-119.8138
Reno,1708808400,2024-02-24 21:00:00,Clear,clear sky,12.78,10.87,12.78,12.78,1015,29,0.67,244,3,39.5296,-119.8138
Reno,1708819200,2024-02-25 00:00:00,Clouds,few clouds,13.12,11.45,13.12,13.12,1014,37,3.49,249,17,39.5296,-119.8138
Reno,1708830000,2024-02-25 03:00:00,Clear,clear sky,8.79,7.49,8.79,8.79,1016,59,2.36,245,5,39.5296,-119.8138
Reno,1708840800,2024-02-25 06:00:00,Clear,clear sky,6.72,4.85,6.72,6.72,1017,65,2.61,243,4,39.5296,-119.8138
Reno,1708851600,2024-02-25 09:00:00,Clear,clear sky,5.42,3.65,5.42,5.42,1016,64,2.21,246,6,39.5296,-119.8138
Reno,1708862400,2024-02-25 12:00:00,Clear,clear sky,4.5,2.7,4.5,4.5,1016,59,2.08,244,7,39.5296,-119.8138
Reno,1708873200,2024-02-25 15:00:00,Clouds,scattered clouds,4.32,2.22,4.32,4.32,1016,52,2.36,236,28,39.5296,-119.8138
Reno,1708884000,2024-02-25 18:00:00,Clouds,broken clouds,9.74,9.11,9.74,9.74,1013,36,1.75,236,58,39.5296,-119.8138
Reno,1708894800,2024-02-25 21:00:00,Clouds,overcast clouds,11.81,9.99,11.81,11.81,1011,36,5.04,238,99,39.5296,-119.8138
Reno,1708905600,2024-02-26 00:00:00,Clouds,overcast clouds,10.1,8.42,10.1,10.1,1011,48,5.71,245,96,39.5296,-119.8138
Reno,1708916400,2024-02-26 03:00:00,Clouds,broken clouds,5.96,3.35,5.96,5.96,1013,70,3.47,232,53,39.5296,-119.8138
Reno,1708927200,2024-02-26 06:00:00,Rain,light rain,4.98,2.78,4.98,4.98,1014,82,2.62,241,76,39.5296,-119.8138
Reno,1708938000,2024-02-26 09:00:00,Rain,light rain,4.67,1.87,4.67,4.67,1013,78,3.34,236,88,39.5296,-119.8138
Reno,1708948800,2024-02-26 12:00:00,Rain,light rain,4.85,1.57,4.85,4.85,1011,77,4.18,226,89,39.5296,-119.8138
Reno,1708959600,2024-02-26 15:00:00,Snow,light snow,4.16,0.65,4.16,4.16,1011,78,4.31,224,97,39.5296,-119.8138
Reno,1708970400,2024-02-26 18:00:00,Rain,light rain,5.77,1.19,5.77,5.77,1010,69,7.95,233,97,39.5296,-119.8138
Reno,1708981200,2024-02-26 21:00:00,Rain,light rain,6.09,0.83,6.09,6.09,1007,71,10.81,232,98,39.5296,-119.8138
Toledo,1708560000,2024-02-22 00:00:00,Clouds,overcast clouds,13.51,12.77,11.71,13.51,1022,71,3.63,244,100,39.8333,-4.0
Toledo,1708570800,2024-02-22 03:00:00,Clouds,overcast clouds,12.53,11.77,10.56,12.53,1022,74,3.13,249,100,39.8333,-4.0
Toledo,1708581600,2024-02-22 06:00:00,Clouds,overcast clouds,10.68,9.92,9.26,10.68,1021,81,2.91,223,100,39.8333,-4.0
Toledo,1708592400,2024-02-22 09:00:00,Clouds,overcast clouds,10.61,9.55,10.61,10.61,1019,70,4.59,248,100,39.8333,-4.0
Toledo,1708603200,2024-02-22 12:00:00,Clouds,overcast clouds,14.59,13.54,14.59,14.59,1017,55,10.79,257,100,39.8333,-4.0
Toledo,1708614000,2024-02-22 15:00:00,Clouds,broken clouds,13.95,13.15,13.95,13.95,1014,67,13.08,254,83,39.8333,-4.0
Toledo,1708624800,2024-02-22 18:00:00,Clouds,overcast clouds,12.15,11.56,12.15,12.15,1013,82,7.88,236,92,39.8333,-4.0
Toledo,1708635600,2024-02-22 21:00:00,Rain,light rain,11.87,11.23,11.87,11.87,1012,81,11.95,255,81,39.8333,-4.0
Toledo,1708646400,2024-02-23 00:00:00,Rain,light rain,7.52,3.25,7.52,7.52,1014,73,8.72,276,64,39.8333,-4.0
Toledo,1708657200,2024-02-23 03:00:00,Rain,light rain,5.51,2.62,5.51,5.51,1016,73,3.77,297,96,39.8333,-4.0
Toledo,1708668000,2024-02-23 06:00:00,Clouds,scattered clouds,3.11,-1.52,3.11,3.11,1018,77,6.04,262,49,39.8333,-4.0
Toledo,1708678800,2024-02-23 09:00:00,Clouds,scattered clouds,5.04,0.13,5.04,5.04,1018,75,8.31,260,32,39.8333,-4.0
Toledo,1708689600,2024-02-23 12:00:00,Rain,light rain,8.09,4.02,8.09,8.09,1018,62,8.64,262,48,39.8333,-4.0
Toledo,1708700400,2024-02-23 15:00:00,Rain,light rain,9.88,6.25,9.88,9.88,1015,49,9.1,278,49,39.8333,-4.0
Toledo,1708711200,2024-02-23 18:00:00,Rain,light rain,7.07,2.56,7.07,7.07,1015,67,9.08,269,46,39.8333,-4.0
Toledo,1708722000,2024-02-23 21:00:00,Rain,light rain,5.23,0.05,5.23,5.23,1016,79,9.42,266,46,39.8333,-4.0
Toledo,1708732800,2024-02-24 00:00:00,Clouds,scattered clouds,3.73,-1.88,3.73,3.73,1016,84,9.28,264,43,39.8333,-4.0
Toledo,1708743600,2024-02-24 03:00:00,Clouds,scattered clouds,4.01,-1.63,4.01,4.01,1015,81,9.68,259,34,39.8333,-4.0
Toledo,1708754400,2024-02-24 06:00:00,Clouds,broken clouds,4.72,-0.73,4.72,4.72,1016,82,9.82,272,62,39.8333,-4.0
Toledo,1708765200,2024-02-24 09:00:00,Clouds,overcast clouds,5.39,0.1,5.39,5.39,1017,80,10.03,274,92,39.8333,-4.0
Toledo,1708776000,2024-02-24 12:00:00,Rain,light rain,8.6,4.34,8.6,8.6,1017,63,10.07,281,95,39.8333,-4.0
Toledo,1708786800,2024-02-24 15:00:00,Rain,light rain,10.02,8.57,10.02,10.02,1016,57,9.39,287,96,39.8333,-4.0
Toledo,1708797600,2024-02-24 18:00:00,Rain,light rain,7.48,4.08,7.48,7.48,1018,70,5.9,273,61,39.8333,-4.0
Toledo,1708808400,2024-02-24 21:00:00,Clouds,overcast clouds,6.63,2.62,6.63,6.63,1019,78,6.95,253,89,39.8333,-4.0
Toledo,1708819200,2024-02-25 00:00:00,Clouds,broken clouds,6.25,1.96,6.25,6.25,1018,80,7.49,246,80,39.8333,-4.0
Toledo,1708830000,2024-02-25 03:00:00,Clouds,overcast clouds,7.62,3.16,7.62,7.62,1016,85,9.57,251,100,39.8333,-4.0
Toledo,1708840800,2024-02-25 06:00:00,Clouds,overcast clouds,8.15,3.78,8.15,8.15,1015,88,9.91,242,100,39.8333,-4.0
Toledo,1708851600,2024-02-25 09:00:00,Rain,light rain,9.89,5.55,9.89,9.89,1014,84,12.68,245,100,39.8333,-4.0
Toledo,1708862400,2024-02-25 12:00:00,Clouds,overcast clouds,9.83,5.65,9.83,9.83,1013,89,11.72,238,100,39.8333,-4.0
Toledo,1708873200,2024-02-25 15:00:00,Rain,light rain,12.13,11.41,12.13,12.13,1009,77,14.97,247,98,39.8333,-4.0
Toledo,1708884000,2024-02-25 18:00:00,Clouds,broken clouds,11.17,10.43,11.17,11.17,1006,80,15.48,245,80,39.8333,-4.0
Toledo,1708894800,2024-02-25 21:00:00,Rain,light rain,11.02,10.42,11.02,11.02,1006,86,13.87,236,99,39.8333,-4.0
Toledo,1708905600,2024-02-26 00:00:00,Rain,light rain,9.37,4.81,9.37,9.37,1006,75,12.89,256,88,39.8333,-4.0
Toledo,1708916400,2024-02-26 03:00:00,Clouds,few clouds,5.67,0.62,5.67,5.67,1008,77,9.45,270,14,39.8333,-4.0
Toledo,1708927200,2024-02-26 06:00:00,Clouds,scattered clouds,3.32,-1.65,3.32,3.32,1010,85,7.02,264,35,39.8333,-4.0
Toledo,1708938000,2024-02-26 09:00:00,Clear,clear sky,5.32,0.58,5.32,5.32,1011,73,8.02,259,6,39.8333,-4.0
Toledo,1708948800,2024-02-26 12:00:00,Clouds,few clouds,9.33,5.82,9.33,9.33,1010,50,7.93,275,13,39.8333,-4.0
Toledo,1708959600,2024-02-26 15:00:00,Rain,light rain,10.13,8.45,10.13,10.13,1009,48,6.61,289,31,39.8333,-4.0
Toledo,1708970400,2024-02-26 18:00:00,Rain,light rain,6.91,4.2,6.91,6.91,1010,66,4.02,312,55,39.8333,-4.0
Toledo,1708981200,2024-02-26 21:00:00,Rain,light rain,4.57,3.23,4.57,4.57,1011,78,1.68,278,79,39.8333,-4.0
Fort Wayne,1708560000,2024-02-22 00:00:00,Clouds,overcast clouds,14.65,13.42,10.81,14.65,1013,48,4.36,207,100,41.1306,-85.1289
Fort Wayne,1708570800,2024-02-22 03:00:00,Clouds,overcast clouds,13.23,12.1,10.38,13.23,1013,57,6.32,193,100,41.1306,-85.1289
Fort Wayne,1708581600,2024-02-22 06:00:00,Rain,light rain,10.96,10.1,9.12,10.96,1012,76,3.76,205,100,41.1306,-85.1289
Fort Wayne,1708592400,2024-02-22 09:00:00,Rain,light rain,8.97,7.17,8.97,8.97,1008,97,3.18,173,100,41.1306,-85.1289
Fort Wayne,1708603200,2024-02-22 12:00:00,Rain,moderate rain,8.7,6.87,8.7,8.7,1005,98,3.13,138,100,41.1306,-85.1289
Fort Wayne,1708614000,2024-02-22 15:00:00,Rain,light rain,8.92,7.42,8.92,8.92,1003,99,2.68,155,100,41.1306,-85.1289
Fort Wayne,1708624800,2024-02-22 18:00:00,Rain,moderate rain,9.89,8.88,9.89,9.89,1000,98,2.24,265,100,41.1306,-85.1289
Fort Wayne,1708635600,2024-02-22 21:00:00,Rain,moderate rain,8.24,4.59,8.24,8.24,1001,86,7.3,359,100,41.1306,-85.1289
Fort Wayne,1708646400,2024-02-23 00:00:00,Clouds,overcast clouds,6.97,4.51,6.97,6.97,1003,88,3.59,330,100,41.1306,-85.1289
Fort Wayne,1708657200,2024-02-23 03:00:00,Clouds,overcast clouds,5.17,2.36,5.17,5.17,1004,90,3.52,310,86,41.1306,-85.1289
Fort Wayne,1708668000,2024-02-23 06:00:00,Clouds,overcast clouds,3.19,0.09,3.19,3.19,1004,74,3.32,304,86,41.1306,-85.1289
Fort Wayne,1708678800,2024-02-23 09:00:00,Clouds,few clouds,2.43,-0.74,2.43,2.43,1004,78,3.2,298,17,41.1306,-85.1289
Fort Wayne,1708689600,2024-02-23 12:00:00,Clear,clear sky,1.64,-1.68,1.64,1.64,1005,90,3.18,300,10,41.1306,-85.1289
Fort Wayne,1708700400,2024-02-23 15:00:00,Clear,clear sky,4.86,1.45,4.86,4.86,1006,77,4.43,314,5,41.1306,-85.1289
Fort Wayne,1708711200,2024-02-23 18:00:00,Clear,clear sky,7.93,5.03,7.93,7.93,1005,56,4.93,301,9,41.1306,-85.1289
Fort Wayne,1708722000,2024-02-23 21:00:00,Clouds,scattered clouds,8.1,4.77,8.1,8.1,1005,52,6.17,302,28,41.1306,-85.1289
Fort Wayne,1708732800,2024-02-24 00:00:00,Clouds,broken clouds,3.78,-0.46,3.78,3.78,1008,69,5.56,326,61,41.1306,-85.1289
Fort Wayne,1708743600,2024-02-24 03:00:00,Clouds,broken clouds,1.61,-2.29,1.61,1.61,1009,86,3.97,18,71,41.1306,-85.1289
Fort Wayne,1708754400,2024-02-24 06:00:00,Clouds,overcast clouds,-0.64,-6.05,-0.64,-0.64,1011,69,5.6,23,85,41.1306,-85.1289
Fort Wayne,1708765200,2024-02-24 09:00:00,Clouds,overcast clouds,-2.84,-8.57,-2.84,-2.84,1013,61,5.16,16,98,41.1306,-85.1289
Fort Wayne,1708776000,2024-02-24 12:00:00,Clouds,overcast clouds,-4.1,-9.92,-4.1,-4.1,1016,59,4.81,19,91,41.1306,-85.1289
Fort Wayne,1708786800,2024-02-24 15:00:00,Clouds,few clouds,-3.29,-8.99,-3.29,-3.29,1019,42,4.94,20,17,41.1306,-85.1289
Fort Wayne,1708797600,2024-02-24 18:00:00,Clear,clear sky,-0.09,-3.86,-0.09,-0.09,1019,32,3.29,8,9,41.1306,-85.1289
Fort Wayne,1708808400,2024-02-24 21:00:00,Clear,clear sky,1.52,-1.07,1.52,1.52,1019,31,2.35,334,0,41.1306,-85.1289
Fort Wayne,1708819200,2024-02-25 00:00:00,Clear,clear sky,-0.97,-0.97,-0.97,-0.97,1020,42,1.17,231,0,41.1306,-85.1289
Fort Wayne,1708830000,2024-02-25 03:00:00,Clear,clear sky,-1.85,-5.71,-1.85,-1.85,1021,52,2.99,216,1,41.1306,-85.1289
Fort Wayne,1708840800,2024-02-25 06:00:00,Clouds,scattered clouds,-1.08,-5.87,-1.08,-1.08,1020,55,4.37,207,32,41.1306,-85.1289
Fort Wayne,1708851600,2024-02-25 09:00:00,Clouds,broken clouds,-1.86,-7.17,-1.86,-1.86,1018,62,4.89,199,72,41.1306,-85.1289
Fort Wayne,1708862400,2024-02-25 12:00:00,Clouds,broken clouds,-1.6,-7.52,-1.6,-1.6,1017,62,6.07,194,54,41.1306,-85.1289
Fort Wayne,1708873200,2024-02-25 15:00:00,Clouds,broken clouds,2.66,-2.87,2.66,2.66,1015,53,8.0,199,78,41.1306,-85.1289
Fort Wayne,1708884000,2024-02-25 18:00:00,Clouds,overcast clouds,7.86,3.66,7.86,7.86,1012,55,8.87,215,86,41.1306,-85.1289
Fort Wayne,1708894800,2024-02-25 21:00:00,Clouds,overcast clouds,9.95,6.78,9.95,9.95,1009,61,7.35,213,93,41.1306,-85.1289
Fort Wayne,1708905600,2024-02-26 00:00:00,Clouds,overcast clouds,7.21,4.35,7.21,7.21,1009,77,4.45,201,94,41.1306,-85.1289
Fort Wayne,1708916400,2024-02-26 03:00:00,Clouds,overcast clouds,8.31,4.97,8.31,8.31,1009,83,6.37,203,99,41.1306,-85.1289
Fort Wayne,1708927200,2024-02-26 06:00:00,Rain,light rain,9.57,6.27,9.57,9.57,1008,86,7.41,218,99,41.1306,-85.1289
Fort Wayne,1708938000,2024-02-26 09:00:00,Rain,light rain,9.94,7.04,9.94,9.94,1008,88,6.39,222,100,41.1306,-85.1289
Fort Wayne,1708948800,2024-02-26 12:00:00,Clouds,overcast clouds,9.2,6.77,9.2,9.2,1009,91,4.55,220,93,41.1306,-85.1289
Fort Wayne,1708959600,2024-02-26 15:00:00,Clouds,overcast clouds,11.04,10.45,11.04,11.04,1010,86,4.74,223,100,41.1306,-85.1289
Fort Wayne,1708970400,2024-02-26 18:00:00,Clouds,overcast clouds,12.27,11.72,12.27,12.27,1010,83,2.8,236,99,41.1306,-85.1289
Fort Wayne,1708981200,2024-02-26 21:00:00,Clouds,overcast clouds,12.98,12.45,12.98,12.98,1009,81,2.73,163,100,41.1306,-85.1289
Lubbock,1708560000,2024-02-22 00:00:00,Clouds,few clouds,28.7,27.14,23.97,28.7,1010,10,11.09,264,20,33.6001,-101.8338
Lubbock,1708570800,2024-02-22 03:00:00,Clouds,few clouds,25.5,24.42,19.1,25.5,1010,12,8.62,263,14,33.6001,-101.8338
Lubbock,1708581600,2024-02-22 06:00:00,Clear,clear sky,20.06,18.57,15.74,20.06,1010,17,7.02,263,9,33.6001,-101.8338
Lubbock,1708592400,2024-02-22 09:00:00,Clear,clear sky,13.28,11.26,13.28,13.28,1010,23,6.75,277,0,33.6001,-101.8338
Lubbock,1708603200,2024-02-22 12:00:00,Clear,clear sky,12.0,10.01,12.0,12.0,1011,29,7.03,288,0,33.6001,-101.8338
Lubbock,1708614000,2024-02-22 15:00:00,Clear,clear sky,12.93,11.22,12.93,12.93,1013,36,8.0,309,7,33.6001,-101.8338
Lubbock,1708624800,2024-02-22 18:00:00,Clear,clear sky,16.81,15.41,16.81,16.81,1014,33,7.14,355,3,33.6001,-101.8338
Lubbock,1708635600,2024-02-22 21:00:00,Clear,clear sky,18.85,17.44,18.85,18.85,1012,25,5.52,4,0,33.6001,-101.8338
Lubbock,1708646400,2024-02-23 00:00:00,Clear,clear sky,17.25,15.71,17.25,17.25,1014,26,4.66,10,1,33.6001,-101.8338
Lubbock,1708657200,2024-02-23 03:00:00,Clouds,scattered clouds,12.59,10.92,12.59,12.59,1017,39,4.54,50,31,33.6001,-101.8338
Lubbock,1708668000,2024-02-23 06:00:00,Clouds,few clouds,10.26,8.52,10.26,10.26,1018,45,3.66,63,17,33.6001,-101.8338
Lubbock,1708678800,2024-02-23 09:00:00,Clouds,scattered clouds,8.6,7.32,8.6,8.6,1019,49,2.29,75,34,33.6001,-101.8338
Lubbock,1708689600,2024-02-23 12:00:00,Clouds,scattered clouds,7.3,6.61,7.3,7.3,1020,52,1.47,116,34,33.6001,-101.8338
Lubbock,1708700400,2024-02-23 15:00:00,Clouds,broken clouds,10.35,8.54,10.35,10.35,1021,42,1.19,177,66,33.6001,-101.8338
Lubbock,1708711200,2024-02-23 18:00:00,Clouds,broken clouds,15.17,13.5,15.17,15.17,1020,29,3.25,203,80,33.6001,-101.8338
Lubbock,1708722000,2024-02-23 21:00:00,Clouds,broken clouds,17.78,16.29,17.78,17.78,1016,26,5.35,234,76,33.6001,-101.8338
Lubbock,1708732800,2024-02-24 00:00:00,Clouds,overcast clouds,17.43,15.91,17.43,17.43,1015,26,3.6,232,86,33.6001,-101.8338
Lubbock,1708743600,2024-02-24 03:00:00,Clouds,broken clouds,13.15,11.36,13.15,13.15,1017,32,3.12,222,66,33.6001,-101.8338
Lubbock,1708754400,2024-02-24 06:00:00,Clouds,broken clouds,11.52,9.82,11.52,11.52,1017,42,3.72,242,54,33.6001,-101.8338
Lubbock,1708765200,2024-02-24 09:00:00,Clear,clear sky,10.08,8.32,10.08,10.08,1018,45,3.35,258,0,33.6001,-101.8338
Lubbock,1708776000,2024-02-24 12:00:00,Clear,clear sky,8.72,7.07,8.72,8.72,1018,50,2.85,274,0,33.6001,-101.8338
Lubbock,1708786800,2024-02-24 15:00:00,Clouds,few clouds,11.71,10.11,11.71,11.71,1019,45,3.07,229,11,33.6001,-101.8338
Lubbock,1708797600,2024-02-24 18:00:00,Clouds,few clouds,18.56,17.31,18.56,18.56,1017,32,6.74,213,14,33.6001,-101.8338
Lubbock,1708808400,2024-02-24 21:00:00,Clouds,scattered clouds,21.29,20.02,21.29,21.29,1013,21,7.36,206,26,33.6001,-101.8338
Lubbock,1708819200,2024-02-25 00:00:00,Clouds,broken clouds,19.65,18.32,19.65,19.65,1012,25,5.6,207,57,33.6001,-101.8338
Lubbock,1708830000,2024-02-25 03:00:00,Clouds,overcast clouds,15.86,14.28,15.86,15.86,1013,30,4.34,213,91,33.6001,-101.8338
Lubbock,1708840800,2024-02-25 06:00:00,Clouds,overcast clouds,14.43,13.0,14.43,14.43,1013,41,6.62,204,89,33.6001,-101.8338
Lubbock,1708851600,2024-02-25 09:00:00,Clouds,scattered clouds,13.04,11.84,13.04,13.04,1012,55,7.1,225,41,33.6001,-101.8338
Lubbock,1708862400,2024-02-25 12:00:00,Clouds,scattered clouds,11.01,9.29,11.01,11.01,1011,43,4.88,251,32,33.6001,-101.8338
Lubbock,1708873200,2024-02-25 15:00:00,Clouds,broken clouds,15.5,13.76,15.5,15.5,1012,25,7.54,278,54,33.6001,-101.8338
Lubbock,1708884000,2024-02-25 18:00:00,Clouds,broken clouds,23.37,22.1,23.37,23.37,1010,13,11.08,285,72,33.6001,-101.8338
Lubbock,1708894800,2024-02-25 21:00:00,Clouds,broken clouds,25.66,24.57,25.66,25.66,1008,11,10.71,283,61,33.6001,-101.8338
Lubbock,1708905600,2024-02-26 00:00:00,Clouds,broken clouds,23.89,22.73,23.89,23.89,1008,15,7.07,280,80,33.6001,-101.8338
Lubbock,1708916400,2024-02-26 03:00:00,Clouds,overcast clouds,20.32,18.85,20.32,20.32,1011,17,5.94,288,100,33.6001,-101.8338
Lubbock,1708927200,2024-02-26 06:00:00,Clouds,overcast clouds,17.18,15.55,17.18,17.18,1012,23,3.99,257,100,33.6001,-101.8338
Lubbock,1708938000,2024-02-26 09:00:00,Clouds,overcast clouds,16.0,14.33,16.0,16.0,1011,26,5.63,256,100,33.6001,-101.8338
Lubbock,1708948800,2024-02-26 12:00:00,Clouds,overcast clouds,14.85,13.12,14.85,14.85,1010,28,5.37,262,100,33.6001,-101.8338
Lubbock,1708959600,2024-02-26 15:00:00,Clouds,overcast clouds,18.42,17.1,18.42,18.42,1011,30,7.38,269,94,33.6001,-101.8338
Lubbock,1708970400,2024-02-26 18:00:00,Clouds,broken clouds,25.02,24.1,25.02,25.02,1009,20,9.53,253,83,33.6001,-101.8338
Lubbock,1708981200,2024-02-26 21:00:00,Clouds,broken clouds,26.86,25.89,26.86,26.86,1005,16,10.58,243,82,33.6001,-101.8338
Saint Petersburg,1708560000,2024-02-22 00:00:00,Clouds,overcast clouds,-1.62,-6.27,-3.4,-1.62,1009,89,3.99,161,100,59.8944,30.2642
Saint Petersburg,1708570800,2024-02-22 03:00:00,Clouds,overcast clouds,-1.69,-6.92,-1.84,-1.69,1009,91,4.83,163,100,59.8944,30.2642
Saint Petersburg,1708581600,2024-02-22 06:00:00,Clouds,overcast clouds,-1.56,-6.68,-1.56,-1.53,1009,92,4.7,164,100,59.8944,30.2642
Saint Petersburg,1708592400,2024-02-22 09:00:00,Clouds,overcast clouds,-0.21,-4.75,-0.21,-0.21,1009,92,4.31,166,100,59.8944,30.2642
Saint Petersburg,1708603200,2024-02-22 12:00:00,Clouds,overcast clouds,0.49,-3.62,0.49,0.49,1009,96,3.91,161,100,59.8944,30.2642
Saint Petersburg,1708614000,2024-02-22 15:00:00,Snow,light snow,0.36,-3.98,0.36,0.36,1009,97,4.2,155,100,59.8944,30.2642
Saint Petersburg,1708624800,2024-02-22 18:00:00,Clouds,overcast clouds,0.61,-3.82,0.61,0.61,1008,98,4.44,152,100,59.8944,30.2642
Saint Petersburg,1708635600,2024-02-22 21:00:00,Clouds,overcast clouds,0.85,-3.63,0.85,0.85,1008,98,4.62,154,100,59.8944,30.2642
Saint Petersburg,1708646400,2024-02-23 00:00:00,Clouds,overcast clouds,1.04,-3.51,1.04,1.04,1008,98,4.81,153,100,59.8944,30.2642
Saint Petersburg,1708657200,2024-02-23 03:00:00,Clouds,overcast clouds,1.1,-3.3,1.1,1.1,1007,98,4.59,144,100,59.8944,30.2642
Saint Petersburg,1708668000,2024-02-23 06:00:00,Clouds,overcast clouds,1.29,-3.68,1.29,1.29,1006,98,5.73,145,100,59.8944,30.2642
Saint Petersburg,1708678800,2024-02-23 09:00:00,Clouds,overcast clouds,1.66,-3.52,1.66,1.66,1006,98,6.38,146,100,59.8944,30.2642
Saint Petersburg,1708689600,2024-02-23 12:00:00,Clouds,overcast clouds,1.91,-3.19,1.91,1.91,1006,98,6.36,151,100,59.8944,30.2642
Saint Petersburg,1708700400,2024-02-23 15:00:00,Rain,light rain,1.93,-3.28,1.93,1.93,1006,98,6.62,154,100,59.8944,30.2642
Saint Petersburg,1708711200,2024-02-23 18:00:00,Rain,light rain,2.12,-3.06,2.12,2.12,1006,98,6.69,162,100,59.8944,30.2642
Saint Petersburg,1708722000,2024-02-23 21:00:00,Rain,light rain,1.72,-3.21,1.72,1.72,1007,98,5.88,168,100,59.8944,30.2642
Saint Petersburg,1708732800,2024-02-24 00:00:00,Snow,snow,1.17,-3.4,1.17,1.17,1009,98,4.91,172,100,59.8944,30.2642
Saint Petersburg,1708743600,2024-02-24 03:00:00,Snow,snow,0.92,-2.83,0.92,0.92,1010,98,3.55,175,100,59.8944,30.2642
Saint Petersburg,1708754400,2024-02-24 06:00:00,Rain,light rain,1.03,-2.23,1.03,1.03,1011,99,2.96,156,100,59.8944,30.2642
Saint Petersburg,1708765200,2024-02-24 09:00:00,Rain,light rain,1.26,-1.55,1.26,1.26,1012,99,2.52,144,100,59.8944,30.2642
Saint Petersburg,1708776000,2024-02-24 12:00:00,Rain,light rain,1.59,-1.94,1.59,1.59,1011,99,3.44,139,100,59.8944,30.2642
Saint Petersburg,1708786800,2024-02-24 15:00:00,Rain,light rain,2.18,-2.43,2.18,2.18,1010,98,5.46,144,100,59.8944,30.2642
Saint Petersburg,1708797600,2024-02-24 18:00:00,Rain,light rain,2.88,-2.49,2.88,2.88,1008,95,7.73,157,100,59.8944,30.2642
Saint Petersburg,1708808400,2024-02-24 21:00:00,Rain,light rain,3.77,-1.31,3.77,3.77,1007,94,7.65,171,100,59.8944,30.2642
Saint Petersburg,1708819200,2024-02-25 00:00:00,Rain,light rain,4.16,-1.41,4.16,4.16,1009,77,9.6,211,100,59.8944,30.2642
Saint Petersburg,1708830000,2024-02-25 03:00:00,Clouds,overcast clouds,2.42,-2.96,2.42,2.42,1015,80,7.4,232,100,59.8944,30.2642
Saint Petersburg,1708840800,2024-02-25 06:00:00,Clouds,overcast clouds,1.86,-2.38,1.86,1.86,1020,83,4.63,233,100,59.8944,30.2642
Saint Petersburg,1708851600,2024-02-25 09:00:00,Clouds,overcast clouds,1.77,-0.94,1.77,1.77,1022,90,2.52,198,100,59.8944,30.2642
Saint Petersburg,1708862400,2024-02-25 12:00:00,Clouds,overcast clouds,2.22,-0.1,2.22,2.22,1022,92,2.21,141,100,59.8944,30.2642
Saint Petersburg,1708873200,2024-02-25 15:00:00,Clouds,overcast clouds,1.01,-2.26,1.01,1.01,1021,95,2.97,108,100,59.8944,30.2642
Saint Petersburg,1708884000,2024-02-25 18:00:00,Clouds,overcast clouds,1.15,-2.61,1.15,1.15,1019,96,3.62,107,100,59.8944,30.2642
Saint Petersburg,1708894800,2024-02-25 21:00:00,Snow,light snow,0.73,-3.51,0.73,0.73,1017,98,4.19,126,100,59.8944,30.2642
Saint Petersburg,1708905600,2024-02-26 00:00:00,Snow,light snow,0.84,-3.85,0.84,0.84,1015,97,4.98,138,100,59.8944,30.2642
Saint Petersburg,1708916400,2024-02-26 03:00:00,Rain,light rain,1.55,-3.71,1.55,1.55,1013,97,6.51,156,100,59.8944,30.2642
Saint Petersburg,1708927200,2024-02-26 06:00:00,Rain,light rain,2.64,-2.58,2.64,2.64,1013,92,7.14,173,100,59.8944,30.2642
Saint Petersburg,1708938000,2024-02-26 09:00:00,Rain,light rain,3.26,-1.65,3.26,3.26,1014,92,6.8,184,100,59.8944,30.2642
Saint Petersburg,1708948800,2024-02-26 12:00:00,Rain,light rain,4.04,-0.3,4.04,4.04,1016,92,5.94,207,100,59.8944,30.2642
Saint Petersburg,1708959600,2024-02-26 15:00:00,Clouds,overcast clouds,2.97,-0.71,2.97,2.97,1020,87,4.13,250,100,59.8944,30.2642
Saint Petersburg,1708970400,2024-02-26 18:00:00,Clouds,overcast clouds,0.58,-1.55,0.58,0.58,1024,93,1.82,267,98,59.8944,30.2642
Saint Petersburg,1708981200,2024-02-26 21:00:00,Clouds,overcast clouds,-1.15,-1.15,-1.15,-1.15,1026,96,0.12,164,91,59.8944,30.2642
Laredo,1708560000,2024-02-22 00:00:00,Clear,clear sky,31.16,30.7,27.35,31.16,1013,37,7.97,152,0,27.5064,-99.5075
Laredo,1708570800,2024-02-22 03:00:00,Clear,clear sky,28.19,28.3,22.26,28.19,1013,46,8.71,141,0,27.5064,-99.5075
Laredo,1708581600,2024-02-22 06:00:00,Clear,clear sky,23.43,23.58,19.56,23.43,1012,67,8.31,154,0,27.5064,-99.5075
